0.47748643	0.014466684	0.20097144	0.69292456
0.9849902	0.04746474	0.4878932	1.5203482
0.31208867	0.025515405	0.8689172	1.2065213
0.80428445	0.024776038	0.27943224	1.1084927
0.6235919	0.12683587	0.5502713	1.300699
0.7654611	0.02185871	0.2709912	1.058311
0.22110248	0.08485009	0.8210361	1.1269886
0.45713967	0.013184857	0.2943232	0.7646477
1.1093447	0.011614592	0.23106667	1.352026
0.037292406	0.10947685	1.7070005	1.8537698
1.425915	0.0025302987	0.17575346	1.6041988
0.3204083	0.009375179	0.36072394	0.6905074
0.6297588	0.058280077	0.36167216	1.049711
0.19111732	0.043582886	0.6572198	0.89192003
0.5964989	0.0055725775	0.20607603	0.8081475
0.5295346	0.047391526	0.4391039	1.0160301
0.49307197	0.06634565	0.63270384	1.1921215
0.843249	0.029828	0.0944453	0.9675223
0.100511424	0.021855228	0.80135894	0.9237256
0.7565609	0.010566575	0.09408497	0.8612125
0.17798144	0.03428836	0.24374184	0.45601165
0.11591834	0.06443891	0.5290019	0.70935917
0.59238327	0.024098955	0.03218682	0.648669
0.26474494	0.006492516	0.3780391	0.64927655
0.5364859	0.118291624	0.2527532	0.9075307
0.22414894	0.010251192	0.45948476	0.6938849
0.5749115	0.09473662	0.16584554	0.8354937
0.12295222	0.008019683	0.19099316	0.32196507
0.13961488	0.028142398	0.32760346	0.49536073
0.67730355	0.0058958624	0.09673047	0.7799299
0.097209975	0.10740278	0.7562398	0.9608525
1.2512428	0.0014168997	0.026073372	1.278733
0.026177356	0.010537088	1.0826457	1.1193601
1.1357142	0.004837508	0.029522568	1.1700742
0.046049707	0.026973449	1.0615613	1.1345845
0.7329055	0.0069767097	0.042465966	0.7823482
0.17479187	0.024977399	0.23426697	0.43403625
0.102061756	0.025950033	0.2914137	0.4194255
0.33437473	0.004377951	0.1586927	0.4974454
0.25576767	0.014268057	0.1633513	0.43338704
0.23814766	0.1322552	0.21877624	0.5891791
0.30065167	0.08081817	0.21169394	0.5931638
0.19778466	0.004232231	0.13982235	0.34183925
0.24361837	0.016657349	0.11916788	0.3794436
0.13663024	0.009213578	0.38865942	0.5345032
0.53774244	0.0034969908	0.06738173	0.6086212
0.014853453	0.49543127	0.6926389	1.2029235
2.358769	4.0013634e-05	0.0020726991	2.3608818
0.07104572	0.034163285	0.4093995	0.5146085
0.10626532	0.017223496	0.6429	0.7663888
0.80412185	0.0024362456	0.060215943	0.866774
0.23764327	0.034682617	0.27033925	0.5426651
0.18447843	0.016456906	0.30564797	0.50658333
0.24162689	0.00044759692	0.15487938	0.39695388
0.45542175	0.0048023937	0.15391484	0.61413896
0.040869325	0.14267294	0.39344355	0.57698584
0.30123222	0.010529609	0.066460595	0.3782224
0.06536609	0.010809981	0.2184318	0.29460788
0.2545582	0.0012998356	0.050639085	0.30649713
0.28623495	0.0077300034	0.17440279	0.46836776
0.04390531	0.10300881	0.23333907	0.3802532
1.0015266	0.00019023537	0.0345685	1.0362854
0.00754557	0.025775315	1.027871	1.0611919
0.30710956	0.004775808	0.08660428	0.39848965
0.25652972	0.0009022815	0.12052339	0.3779554
0.13067096	0.0015320192	0.16870232	0.3009053
0.033773933	0.0040472103	0.08797045	0.1257916
0.2971264	0.0018995891	0.13091426	0.42994028
0.10160746	0.082441196	0.19277579	0.37682444
0.39327717	0.016065156	0.054733545	0.46407586
0.006653322	0.011917892	0.3634702	0.3820414
0.83061826	0.03961032	0.026668165	0.8968968
0.0064082146	0.11301751	1.132715	1.2521408
1.3382592	0.00027114508	0.0057285493	1.344259
0.022884786	0.09093208	0.20760651	0.32142338
0.14861782	0.13740227	0.3958057	0.68182576
0.92396057	0.004831837	0.0139594255	0.9427518
0.054486014	0.17880866	1.0022464	1.2355411
0.7653152	0.007494637	0.028097294	0.8009071
0.14766714	0.041107826	0.36298576	0.55176073
0.21255453	0.06593213	0.20362963	0.48211628
0.9717666	0.0005116089	0.085091285	1.0573695
0.014128739	0.032606594	1.1751295	1.2218648
0.6644402	0.0027735238	0.011200026	0.67841375
0.11047897	0.093285725	0.1517626	0.35552728
0.09559422	0.0076766415	0.34387836	0.44714922
0.40806103	0.011678068	0.02945228	0.4491914
0.05843692	0.07989977	0.34020418	0.47854087
0.39003778	0.0069398773	0.033354882	0.43033254
0.09589857	0.011494236	0.12286916	0.23026195
0.074213624	0.0052088615	0.1766457	0.25606817
0.1821549	0.0053298995	0.17177409	0.3592589
0.14143331	0.0043395567	0.04452422	0.1902971
0.091099486	0.018895552	0.22587064	0.33586568
0.2339198	0.026695693	0.13185662	0.39247212
0.29923123	0.14413577	0.04339517	0.48676217
0.070749186	0.014282887	0.26245824	0.3474903
0.11318168	0.017549552	0.038185183	0.1689164
0.2694551	0.0010880418	0.044775132	0.3153183
0.11493059	0.0018354739	0.22639102	0.34315708
0.0875445	0.0060152328	0.21043548	0.30399522
0.37799087	0.004167317	0.018682536	0.40084073
0.032185465	0.05607884	0.47663376	0.5648981
0.6979629	0.0024206087	0.01709877	0.71748227
0.037407465	0.061557837	0.5335994	0.63256466
0.19922715	0.043979347	0.039101593	0.2823081
0.43855324	0.005623375	0.06734594	0.51152253
0.054923683	0.053510852	0.34379566	0.4522302
0.1387736	0.014696719	0.07388736	0.22735769
0.068129934	0.023088325	0.06233581	0.15355408
